Wall time,Step,Value
1649249744.760194,0,6.150846481323242
1649249802.124183,1,5.451004981994629
1649249859.369953,2,4.922658920288086
1649249916.753411,3,3.9738712310791016
1649249973.89416,4,3.6416096687316895
1649250030.985356,5,3.3981213569641113
1649250087.504159,6,2.919896125793457
1649250144.409944,7,2.7249622344970703
1649250200.378539,8,2.4618561267852783
1649250257.174727,9,2.0534868240356445
1649250314.117103,10,1.837666630744934
1649250369.833869,11,1.6804708242416382
1649250426.117811,12,1.6313540935516357
1649250482.377844,13,1.4327610731124878
1649250537.814813,14,1.316118597984314
1649250594.308958,15,1.2989470958709717
1649250649.68281,16,1.2007999420166016
1649250706.384591,17,1.097815990447998
1649250764.009689,18,1.0565822124481201
1649250821.843358,19,0.9783614277839661
1649250878.471041,20,0.886182427406311
1649250935.809812,21,0.8154425621032715
1649250992.323283,22,0.8015328049659729
1649251048.603307,23,0.7696199417114258
1649251104.961028,24,0.6999377012252808
1649251161.469267,25,0.7265809774398804
1649251218.774711,26,0.6729068756103516
1649251274.900977,27,0.6303175091743469
1649251331.981926,28,0.6341566443443298
1649251387.222651,29,0.5919799208641052
1649251443.012894,30,0.5570458769798279
1649251498.00707,31,0.5198072195053101
1649251553.508007,32,0.5433522462844849
1649251609.813069,33,0.5425705909729004
1649251666.175754,34,0.48690688610076904
1649251723.058448,35,0.5164195895195007
1649251780.036602,36,0.4911591708660126
1649251836.788645,37,0.4684910178184509
1649251892.464313,38,0.47419974207878113
1649251948.773257,39,0.4476200342178345
1649252004.929046,40,0.4258353114128113
1649252060.927763,41,0.40962138772010803
1649252117.391637,42,0.4280681908130646
1649252173.450799,43,0.4384025037288666
1649252229.920808,44,0.38220566511154175
1649252286.075383,45,0.39097127318382263
1649252342.851132,46,0.4089503586292267
1649252400.026055,47,0.39392930269241333
1649252456.052045,48,0.3761839270591736
1649252512.331625,49,0.3846675753593445
1649252569.912346,50,0.38503000140190125
1649252627.983472,51,0.37912023067474365
1649252685.500385,52,0.35611170530319214
1649252741.729465,53,0.3674657642841339
1649252798.141603,54,0.3402453064918518
1649252854.960493,55,0.3447447717189789
1649252911.896393,56,0.3538980484008789
1649252968.814005,57,0.32983076572418213
1649253025.411571,58,0.37273380160331726
1649253081.356145,59,0.3488979637622833
1649253138.206593,60,0.3537362217903137
1649253195.366283,61,0.32493913173675537
1649253252.309997,62,0.3446209728717804
1649253308.274219,63,0.34054839611053467
1649253364.542621,64,0.3032054007053375
1649253421.141733,65,0.31645333766937256
1649253477.8463,66,0.33873602747917175
1649253534.271532,67,0.3290491998195648
1649253591.045624,68,0.3199053406715393
1649253647.886599,69,0.31768909096717834
1649253704.082334,70,0.2895784080028534
1649253761.088906,71,0.3095535933971405
1649253817.083877,72,0.3038562536239624
1649253872.910929,73,0.3025827705860138
1649253930.227603,74,0.281401127576828
1649253986.856704,75,0.2885686159133911
1649254043.512729,76,0.3083333373069763
1649254099.659787,77,0.2879340648651123
1649254156.429474,78,0.2870071530342102
1649254212.866872,79,0.2845102548599243
1649254268.985676,80,0.2936476171016693
1649254325.206478,81,0.2719147801399231
1649254381.840696,82,0.2752443850040436
1649254438.132015,83,0.284682959318161
1649254493.964089,84,0.26748785376548767
1649254550.076423,85,0.28731071949005127
1649254607.506065,86,0.28995636105537415
1649254664.050028,87,0.27575936913490295
1649254719.97718,88,0.286718487739563
1649254776.64034,89,0.29249727725982666
1649254833.175904,90,0.26603713631629944
1649254888.82368,91,0.2521969974040985
1649254944.991644,92,0.2557219862937927
1649255000.754806,93,0.28660690784454346
1649255057.659597,94,0.26661109924316406
1649255114.111122,95,0.2659049332141876
1649255170.058943,96,0.25329235196113586
1649255226.702768,97,0.2604839503765106
1649255282.754904,98,0.2631605565547943
1649255338.872792,99,0.2574703097343445
1649255394.590935,100,0.25183823704719543
1649255450.666421,101,0.2604522109031677
1649255507.34104,102,0.247710719704628
1649255563.355295,103,0.2507316470146179
1649255619.340207,104,0.24724949896335602
1649255675.740049,105,0.24218343198299408
1649255731.673879,106,0.2543381154537201
1649255788.646523,107,0.2503230571746826
1649255844.352688,108,0.26393091678619385
1649255901.006967,109,0.22818033397197723
1649255956.726005,110,0.23796553909778595
1649256013.080508,111,0.22398848831653595
1649256069.741051,112,0.2438429296016693
1649256125.559412,113,0.23709945380687714
1649256182.168948,114,0.22356374561786652
1649256237.943061,115,0.22838833928108215
1649256294.621376,116,0.2565126419067383
