Wall time,Step,Value
1649308786.200388,0,6.066946983337402
1649308841.80526,1,5.350507736206055
1649308897.265246,2,4.7813401222229
1649308953.693772,3,3.7469050884246826
1649309008.76299,4,3.4121313095092773
1649309064.385427,5,3.114327907562256
1649309119.947733,6,2.492199659347534
1649309175.618537,7,2.31840443611145
1649309230.853857,8,2.1036856174468994
1649309286.764359,9,1.7859208583831787
1649309342.524366,10,1.5901875495910645
1649309397.592599,11,1.4872153997421265
1649309453.766699,12,1.414365291595459
1649309509.999239,13,1.2925325632095337
1649309565.73531,14,1.201062798500061
1649309621.696774,15,1.154507040977478
1649309678.009591,16,1.0312120914459229
1649309734.181552,17,0.9662514328956604
1649309789.839234,18,0.9745181202888489
1649309844.649456,19,0.8981220722198486
1649309900.904566,20,0.847184419631958
1649309956.802796,21,0.7787373065948486
1649310011.885409,22,0.7917214035987854
1649310067.594793,23,0.7586861252784729
1649310123.756603,24,0.7161219120025635
1649310179.014694,25,0.7138985395431519
1649310234.654831,26,0.7165235280990601
1649310290.90343,27,0.6415179371833801
1649310345.550904,28,0.6804863214492798
1649310401.111179,29,0.6854349374771118
1649310456.982003,30,0.675561785697937
1649310512.874713,31,0.5888893604278564
1649310568.743976,32,0.6166653037071228
1649310625.418791,33,0.5750842094421387
1649310681.10927,34,0.5390546917915344
1649310736.837367,35,0.5611807703971863
1649310793.29836,36,0.5593388080596924
1649310848.832419,37,0.5231098532676697
1649310904.435614,38,0.5304168462753296
1649310960.180276,39,0.494340717792511
1649311016.431488,40,0.4695263206958771
1649311072.68881,41,0.45929422974586487
1649311129.328418,42,0.44868403673171997
1649311185.194663,43,0.47697389125823975
1649311240.539002,44,0.42161691188812256
1649311296.714365,45,0.44050705432891846
1649311352.132482,46,0.4354000985622406
1649311407.970106,47,0.4063701927661896
1649311463.63981,48,0.42229944467544556
1649311518.635578,49,0.43911707401275635
1649311574.560566,50,0.41321563720703125
1649311629.837713,51,0.3872781991958618
1649311684.827496,52,0.39688771963119507
1649311739.528931,53,0.41084590554237366
1649311795.933831,54,0.35113486647605896
1649311850.986651,55,0.3890604078769684
1649311906.95067,56,0.38966119289398193
1649311961.94794,57,0.34401050209999084
1649312018.37247,58,0.39976266026496887
1649312074.653132,59,0.3662160336971283
1649312129.877833,60,0.3718753159046173
1649312185.627895,61,0.34514525532722473
1649312241.005731,62,0.3647727370262146
1649312297.160065,63,0.3491993248462677
1649312352.680229,64,0.3408091366291046
1649312407.720515,65,0.3382536768913269
1649312463.569926,66,0.3587588369846344
1649312518.399631,67,0.33914321660995483
1649312573.986403,68,0.3413466513156891
1649312629.191585,69,0.3498763144016266
1649312684.579152,70,0.33745986223220825
1649312739.93041,71,0.33041781187057495
1649312795.667213,72,0.332931250333786
1649312850.759601,73,0.32277122139930725
1649312905.805246,74,0.32596856355667114
1649312961.239455,75,0.3161523640155792
1649313016.483351,76,0.32518428564071655
1649313072.769468,77,0.30483168363571167
1649313128.232956,78,0.3118252158164978
1649313185.267202,79,0.3180215060710907
1649313240.990525,80,0.31885746121406555
1649313297.593188,81,0.29839077591896057
1649313354.024643,82,0.3026406466960907
1649313410.012799,83,0.31020861864089966
1649313465.533062,84,0.28196749091148376
1649313521.659747,85,0.2985403537750244
1649313577.515385,86,0.2916055917739868
1649313633.065802,87,0.28517359495162964
1649313688.757193,88,0.2889803647994995
1649313745.495243,89,0.30957406759262085
1649313800.843297,90,0.2990548312664032
1649313856.427077,91,0.28974390029907227
1649313911.005578,92,0.2644979953765869
1649313967.497015,93,0.3009398877620697
1649314023.155218,94,0.28027623891830444
1649314079.121149,95,0.2828001379966736
1649314134.585209,96,0.28103166818618774
1649314190.675716,97,0.2828618288040161
1649314246.930656,98,0.27916157245635986
1649314302.144684,99,0.2646718919277191
1649314357.4437,100,0.28999486565589905
1649314413.809927,101,0.2523755431175232
1649314469.728526,102,0.2722855508327484
1649314525.711763,103,0.26777154207229614
1649314582.314134,104,0.2568049728870392
1649314638.087296,105,0.26567113399505615
1649314693.400669,106,0.26448383927345276
1649314749.527447,107,0.2603198289871216
1649314805.811102,108,0.2620942294597626
1649314862.170451,109,0.237087681889534
1649314917.393658,110,0.24691207706928253
1649314973.005955,111,0.23811544477939606
1649315028.928755,112,0.2445046752691269
1649315085.084041,113,0.249507337808609
1649315139.80765,114,0.24773076176643372
1649315195.695311,115,0.2483985424041748
1649315250.547277,116,0.24321483075618744
1649315306.019401,117,0.24134765565395355
1649315360.847727,118,0.25514301657676697
1649315416.581717,119,0.24710068106651306
1649315472.846137,120,0.23993153870105743
1649315529.483045,121,0.2488112896680832
1649315586.214578,122,0.23159854114055634
1649315641.674255,123,0.2449655383825302
1649315697.134259,124,0.22121432423591614
1649315752.195721,125,0.24189692735671997
1649315807.959368,126,0.22469444572925568
1649315863.462769,127,0.2189275622367859
1649315918.545865,128,0.24174539744853973
1649315973.711195,129,0.2419481724500656
1649316028.807633,130,0.22929051518440247
1649316083.619109,131,0.22308623790740967
1649316138.912918,132,0.22449971735477448
1649316194.507322,133,0.22413717210292816
1649316250.051431,134,0.21887286007404327
1649316305.839694,135,0.22759510576725006
1649316361.10408,136,0.2239166796207428
1649316416.779394,137,0.21368303894996643
1649316473.383784,138,0.23480793833732605
1649316529.448176,139,0.22749046981334686
1649316586.011254,140,0.22566622495651245
1649316641.945463,141,0.2117927223443985
1649316697.160682,142,0.22156260907649994
1649316753.835402,143,0.2282692790031433
1649316811.086928,144,0.21262921392917633
1649316866.384228,145,0.210922971367836
1649316922.121683,146,0.22046132385730743
1649316977.621213,147,0.22225776314735413
1649317033.238935,148,0.20928138494491577
1649317088.426737,149,0.2242298126220703
1649317143.991896,150,0.2159401923418045
1649317200.087218,151,0.20387785136699677
1649317256.736881,152,0.21303115785121918
1649317312.523918,153,0.2092837691307068
1649317368.256862,154,0.2068086564540863
1649317424.082909,155,0.20710016787052155
1649317480.141991,156,0.207172229886055
1649317536.214751,157,0.19785729050636292
1649317591.355974,158,0.20758891105651855
1649317646.08251,159,0.20266640186309814
1649317701.108469,160,0.2126094251871109
1649317756.183736,161,0.21163177490234375
1649317811.813301,162,0.20385152101516724
1649317866.32702,163,0.2165789008140564
1649317921.956322,164,0.20386476814746857
1649317977.034711,165,0.19543148577213287
1649318032.8805,166,0.21012701094150543
1649318088.208258,167,0.20140865445137024
1649318144.141295,168,0.19868718087673187
1649318199.645053,169,0.21629002690315247
1649318254.622889,170,0.2008269727230072
1649318311.43748,171,0.204613596200943
1649318367.307261,172,0.20622387528419495
1649318422.137354,173,0.2119116336107254
1649318477.288299,174,0.18945743143558502
1649318533.131363,175,0.19401389360427856
1649318589.817311,176,0.19570310413837433
1649318645.480747,177,0.1875293254852295
1649318701.276594,178,0.19968123733997345
1649318756.853783,179,0.19867008924484253
1649318813.407947,180,0.19975578784942627
1649318869.465631,181,0.1939627230167389
1649318925.182729,182,0.20269083976745605
1649318980.876955,183,0.18670326471328735
1649319036.811261,184,0.19089438021183014
1649319092.458186,185,0.19380903244018555
1649319147.897299,186,0.20426155626773834
1649319203.75121,187,0.1908063441514969
1649319258.883044,188,0.1911008358001709
1649319314.073246,189,0.2104320079088211
1649319370.599098,190,0.19279517233371735
1649319426.009142,191,0.20396502315998077
1649319481.85264,192,0.190751850605011
1649319537.053298,193,0.18934552371501923
1649319592.524424,194,0.18656015396118164
1649319648.314717,195,0.19548510015010834
1649319704.324081,196,0.18657667934894562
1649319760.561979,197,0.1950010359287262
1649319816.370372,198,0.18496905267238617
1649319872.259578,199,0.18136532604694366
1649319928.15927,200,0.18294276297092438
1649319983.911924,201,0.19193753600120544
1649320039.908911,202,0.19194059073925018
1649320095.497779,203,0.1885969042778015
1649320151.63911,204,0.18171405792236328
1649320207.011653,205,0.19209101796150208
1649320262.870904,206,0.18931929767131805
1649320319.500796,207,0.19050879776477814
1649320376.097679,208,0.1861981600522995
1649320431.880861,209,0.20074379444122314
1649320488.090182,210,0.19701911509037018
1649320544.327716,211,0.1846543252468109
1649320599.9612,212,0.18344427645206451
1649320655.360108,213,0.1873166859149933
1649320712.114035,214,0.18022705614566803
1649320767.554231,215,0.19251681864261627
1649320822.529108,216,0.19646383821964264
1649320880.192095,217,0.17065104842185974
1649320936.222655,218,0.19034695625305176
1649320992.186743,219,0.18482978641986847
1649321048.367123,220,0.17715270817279816
1649321105.041896,221,0.18455448746681213
1649321160.223949,222,0.1850489228963852
1649321215.158368,223,0.17889076471328735
1649321270.593083,224,0.18186219036579132
1649321326.424214,225,0.19135871529579163
1649321381.825771,226,0.1869419664144516
1649321437.673431,227,0.1865020990371704
1649321492.836872,228,0.17626792192459106
1649321548.188428,229,0.1908530443906784
1649321603.980572,230,0.1796027570962906
1649321659.680488,231,0.17638973891735077
1649321714.728313,232,0.18294738233089447
1649321770.530973,233,0.18483978509902954
1649321826.17357,234,0.18603746592998505
1649321882.019965,235,0.18403668701648712
1649321937.791404,236,0.19290222227573395
1649321993.752041,237,0.18104401230812073
1649322050.183497,238,0.1800827980041504
1649322105.998574,239,0.18244569003582
1649322162.525489,240,0.1882132887840271
1649322218.209463,241,0.1875227391719818
1649322274.143704,242,0.18441128730773926
1649322330.312948,243,0.18234336376190186
1649322386.350761,244,0.17654354870319366
1649322441.970098,245,0.18989044427871704
1649322497.367843,246,0.1807825267314911
1649322552.041776,247,0.18944592773914337
1649322608.536076,248,0.17676308751106262
1649322665.607708,249,0.184040367603302
1649322721.624539,250,0.1837843954563141
1649322776.905209,251,0.1784728765487671
1649322832.496424,252,0.18023981153964996
1649322888.271233,253,0.18808238208293915
1649322943.710995,254,0.19069820642471313
1649322999.718989,255,0.18475446105003357
1649323055.766812,256,0.17965471744537354
1649323111.561998,257,0.17556682229042053
1649323167.72133,258,0.1785534918308258
1649323224.334449,259,0.1921040564775467
1649323280.185748,260,0.18618232011795044
1649323335.582216,261,0.18505577743053436
1649323390.672274,262,0.18619023263454437
1649323446.076346,263,0.17644886672496796
1649323502.121111,264,0.18495388329029083
