Wall time,Step,Value
1649289288.776648,0,6.055811405181885
1649289343.762658,1,5.288125991821289
1649289400.248763,2,4.677270889282227
1649289456.008741,3,3.631340742111206
1649289511.159955,4,3.275517463684082
1649289566.562946,5,2.928852081298828
1649289622.890536,6,2.401517152786255
1649289678.105936,7,2.2109949588775635
1649289734.845315,8,2.0221948623657227
1649289790.391719,9,1.734063982963562
1649289847.641317,10,1.5243477821350098
1649289903.834818,11,1.4109556674957275
1649289958.659457,12,1.3635941743850708
1649290014.231237,13,1.2085447311401367
1649290069.540702,14,1.1052182912826538
1649290125.796175,15,1.1288769245147705
1649290181.71975,16,1.0249911546707153
1649290238.537304,17,0.9566031694412231
1649290294.47702,18,0.9192152619361877
1649290349.900501,19,0.8729296922683716
1649290405.074639,20,0.7924302220344543
1649290460.861876,21,0.7171379327774048
1649290516.393694,22,0.7209553718566895
1649290571.574412,23,0.667052686214447
1649290627.502905,24,0.6143858432769775
1649290682.505351,25,0.640700101852417
1649290738.984991,26,0.5972067713737488
1649290794.977581,27,0.5476135611534119
1649290851.362879,28,0.5844293236732483
1649290907.320203,29,0.5557734966278076
1649290962.780692,30,0.5292909741401672
1649291018.833075,31,0.4638836681842804
1649291073.957139,32,0.5000547766685486
1649291130.567606,33,0.484325110912323
1649291186.386274,34,0.45653924345970154
1649291241.960065,35,0.444367915391922
1649291296.436219,36,0.489205926656723
1649291351.458379,37,0.42604953050613403
1649291407.049834,38,0.4340760409832001
1649291462.122353,39,0.4170808494091034
1649291517.422617,40,0.4376757740974426
1649291572.728498,41,0.3828347325325012
1649291628.178654,42,0.39922618865966797
1649291684.30026,43,0.5098500847816467
1649291739.549374,44,0.5077075958251953
1649291794.907603,45,0.42993366718292236
1649291850.308813,46,0.408917635679245
1649291906.196696,47,0.3742567300796509
1649291963.041368,48,0.39209049940109253
1649292017.011147,49,0.3877810835838318
1649292072.602763,50,0.37247398495674133
1649292127.727535,51,0.3745817542076111
1649292183.262896,52,0.3619324862957001
1649292239.29487,53,0.37312206625938416
1649292295.190769,54,0.3157255947589874
1649292350.688887,55,0.35918736457824707
1649292406.023026,56,0.34310317039489746
1649292461.676714,57,0.35366347432136536
1649292516.932814,58,0.33199992775917053
1649292574.187444,59,0.35325005650520325
1649292630.4961,60,0.33841460943222046
1649292685.974638,61,0.3310208022594452
1649292741.660108,62,0.3208361864089966
1649292797.33104,63,0.32880258560180664
1649292852.41999,64,0.31660348176956177
1649292907.745911,65,0.31619060039520264
1649292963.50523,66,0.30536413192749023
1649293019.089591,67,0.30076736211776733
1649293074.743442,68,0.32583627104759216
1649293130.820856,69,0.31117233633995056
1649293186.798233,70,0.29629436135292053
1649293241.489153,71,0.270835280418396
1649293297.335431,72,0.30216100811958313
1649293353.038159,73,0.3076176047325134
1649293408.248311,74,0.29074954986572266
1649293464.099063,75,0.2913248538970947
1649293519.083119,76,0.2989377975463867
1649293574.674427,77,0.2752174437046051
1649293630.391656,78,0.2999033033847809
1649293685.925533,79,0.30645832419395447
1649293741.924742,80,0.294742226600647
1649293797.389119,81,0.27952179312705994
1649293852.003023,82,0.27592968940734863
1649293906.56945,83,0.2912887930870056
1649293961.062066,84,0.27837011218070984
